video_id,channel_id,channel_name,tier,title,published_at,duration_sec,view_count,like_count,comment_count,comments_disabled,engagement_rate,duration_min,duration_bucket,publish_year,publish_month,days_since_publish,views_per_day
61nqSxLFnqI,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Phantasmal Parley | Critical Role Abridged | Campaign 3, Episode 72",2025-10-07 17:00:08+00:00,4502,21192,423,18,False,0.02080973952434881,75.0,60_to_120,2025,2025-10,180,117.73
3Mbynm0pGX0,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"The Fall of Thjazi Fang | Critical Role | Campaign 4, Episode 1",2025-10-06 19:00:08+00:00,16068,6026540,142215,11112,False,0.025441961722646827,267.8,180_plus,2025,2025-10,181,33295.8
-QT4jwr_2io,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Mist and Whimsy | Critical Role Abridged | Campaign 3, Episode 71",2025-09-30 17:00:00+00:00,4555,32191,505,21,False,0.01633997079929173,75.9,60_to_120,2025,2025-09,187,172.14
Z9dB9aPJuEs,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,WEDDING ONE SHOT SESSION ZERO | JESTER & FJORDS WEDDING,2025-09-25 19:00:35+00:00,1172,401015,24796,1462,False,0.06547884742465993,19.5,under_60,2025,2025-09,192,2088.62
L6MASQbEBCc,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Embattled in Bassuras | Critical Role Abridged | Campaign 3, Episode 70",2025-09-23 17:00:33+00:00,4250,23918,521,15,False,0.022409900493352286,70.8,60_to_120,2025,2025-09,194,123.29
gCNugmcewYc,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Thank Goodness it's Thursday! CRF's 90s Charity One-Shot Benefitting NCWIT | Sponsored by Ebay Live,2025-09-19 06:56:24+00:00,17132,167851,4452,184,False,0.02761973416899512,285.5,180_plus,2025,2025-09,198,847.73
DIEYAEouyoE,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Narrative Telephone: Dark Caves and Demon Spawn,2025-09-17 19:00:20+00:00,4126,77346,3877,276,False,0.05369379153414527,68.8,60_to_120,2025,2025-09,200,386.73
zkZxUQc5xOI,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Nice | Critical Role Abridged | Campaign 3, Episode 69",2025-09-16 17:01:31+00:00,4465,22251,516,55,False,0.025661768010426498,74.4,60_to_120,2025,2025-09,201,110.7
giqrfQrfI8s,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Oaths & Ash | Critical Role | Indianapolis Live Show 2025,2025-09-15 19:00:43+00:00,16790,312541,8173,605,False,0.028085915127935214,279.8,180_plus,2025,2025-09,202,1547.23
U6zSu_UxhUA,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Travis Willingham Builds Chetney Pock O'Pea in Daggerheart,2025-09-09 19:00:33+00:00,1157,123909,7058,317,False,0.05951948607445787,19.3,under_60,2025,2025-09,208,595.72
CMSQinhcnl0,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"For the Tempest | Critical Role Abridged | Campaign 3, Episode 68",2025-09-09 17:00:15+00:00,4171,18058,476,14,False,0.027134787905637392,69.5,60_to_120,2025,2025-09,208,86.82
OoC3jC5q8mk,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Robbie Daymond builds Dorian in Daggerheart,2025-09-02 19:00:21+00:00,1139,108595,7116,292,False,0.06821676872784198,19.0,under_60,2025,2025-09,215,505.09
PciZllZhkXI,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Ashley Johnson builds Fearne Calloway in Daggerheart,2025-08-26 19:00:31+00:00,1002,190781,10205,453,False,0.05586510187073136,16.7,under_60,2025,2025-08,222,859.37
dKqu0N49WWQ,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Bloody Flowers | Critical Role Abridged | Campaign 3, Episode 67",2025-08-26 17:00:48+00:00,4084,21202,528,21,False,0.025893783605320252,68.1,60_to_120,2025,2025-08,222,95.5
zR91U4WKw0c,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Fireside Chat LIVE With Matthew Mercer & Brennan Lee Mulligan,2025-08-22 03:13:17+00:00,4661,645981,30214,1938,False,0.049772361725809275,77.7,60_to_120,2025,2025-08,226,2858.32
nY1JaWT-CKo,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,What Is Campaign Four?,2025-08-21 17:00:03+00:00,1010,1279710,95643,6272,False,0.07963913699197474,16.8,under_60,2025,2025-08,227,5637.49
DWZmaA8AjMA,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Aid of the Tempest | Critical Role Abridged | Campaign 3, Episode 66",2025-08-19 17:00:16+00:00,4091,22277,507,21,False,0.023701575616106297,68.2,60_to_120,2025,2025-08,229,97.28
CusjN8Knyqk,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"A Path of Vengeance  | Critical Role Abridged | Campaign 3, Episode 65",2025-08-12 17:00:13+00:00,3975,23922,578,27,False,0.02529052754786389,66.2,60_to_120,2025,2025-08,236,101.36
jE4BT-H9oIw,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Tag Team At The Teeth: Beyond The Shroud | Critical Role | Melbourne Live Show 2025,2025-08-11 19:00:49+00:00,16075,302194,8088,564,False,0.028630614770644023,267.9,180_plus,2025,2025-08,237,1275.08
-1voxp0jJ9w,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,San Diego Comic-Con 2025 | Critical Role: 10 Years and Still Rolling,2025-08-07 18:04:37+00:00,3353,127708,5134,208,False,0.04182979922949228,55.9,under_60,2025,2025-08,241,529.91
zscAP2_F41M,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Reunited | Critical Role Abridged | Campaign 3, Episode 64",2025-08-05 17:01:27+00:00,4125,23885,557,22,False,0.024241155536947875,68.8,60_to_120,2025,2025-08,243,98.29
GHslzYgwjjQ,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Tag Team At The Teeth: The Misty Ascent | Critical Role | Sydney Live Show 2025,2025-08-04 19:00:12+00:00,15440,394402,10336,804,False,0.02824529287376839,257.3,180_plus,2025,2025-08,244,1616.4
mEuwZbNde2s,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Critical Role Direct: Campaign 4 Announcement,2025-08-02 23:34:48+00:00,685,1030765,56700,4529,False,0.05940151246889446,11.4,under_60,2025,2025-08,246,4190.1
_-EMQaP_cWY,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"A Haunted Past | Critical Role Abridged | Campaign 3, Episode 63",2025-07-29 17:00:46+00:00,3814,22428,518,22,False,0.024077046548956663,63.6,60_to_120,2025,2025-07,250,89.71
xuqL0kYwvSQ,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,The Tomb of the Heretic Saint | Age of Umbra | Episode 8,2025-07-28 19:00:50+00:00,13895,341814,10162,850,False,0.03221635158302469,231.6,180_plus,2025,2025-07,251,1361.81
d7gXuLLxQzo,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"A Long Walk of Reflection | Critical Role Abridged | Campaign 3, Episode 62",2025-07-22 17:00:53+00:00,3847,19722,466,18,False,0.024541121590102424,64.1,60_to_120,2025,2025-07,257,76.74
z5jrMxJaT28,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Escape from the Reach | Age of Umbra | Episode 7,2025-07-21 19:01:02+00:00,10260,306534,8306,411,False,0.02843730222422309,171.0,120_to_180,2025,2025-07,258,1188.12
E-ScGjoaXAk,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,LET’S PLAY SOLAR GARDENS,2025-07-16 19:00:21+00:00,4526,38131,1419,150,False,0.04114762266921927,75.4,60_to_120,2025,2025-07,263,144.98
_2fSnDXUItA,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Crisis of Faith | Critical Role Abridged | Campaign 3, Episode 61",2025-07-15 17:00:49+00:00,4069,19138,452,19,False,0.02461072212352388,67.8,60_to_120,2025,2025-07,264,72.49
3f_QlnMskGs,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,The Unforgiving City | Age of Umbra | Episode 6,2025-07-14 19:00:07+00:00,12511,413005,9926,691,False,0.02570671057251123,208.5,180_plus,2025,2025-07,265,1558.51
dq4QTVvZnNw,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Narrative Telephone: Stancetrance,2025-07-09 19:00:41+00:00,2917,40338,1647,153,False,0.04462293618920125,48.6,under_60,2025,2025-07,270,149.4
4SQzwfy5rAo,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Faith or Famine | Critical Role Abridged | Campaign 3, Episode 60",2025-07-08 17:00:06+00:00,4093,22581,512,22,False,0.023648199814002922,68.2,60_to_120,2025,2025-07,271,83.32
nqydIa2PjGs,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Somewhere Out There | Critical Role Abridged | Campaign 3, Episode 59",2025-07-01 17:01:14+00:00,4393,24273,594,28,False,0.02562518024142051,73.2,60_to_120,2025,2025-07,278,87.31
T1vxU6heNjg,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Ages of Pain | Age of Umbra | Episode 5,2025-06-30 19:00:26+00:00,14216,574349,12271,896,False,0.02292508561867436,236.9,180_plus,2025,2025-06,279,2058.6
s6koCqtYyAo,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Level Up! | Age of Umbra,2025-06-26 22:01:04+00:00,856,147891,7624,225,False,0.05307287123624832,14.3,under_60,2025,2025-06,283,522.58
l-HoC3EjvKc,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,#EVERYTHINGISCONTENT | Horrified: Dungeons & Dragons,2025-06-26 19:00:45+00:00,5945,70072,1988,92,False,0.029683753853179586,99.1,60_to_120,2025,2025-06,283,247.6
-yiFuJXK4A8,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,The Rampart and Beyond | Age of Umbra | Episode 4,2025-06-23 19:00:00+00:00,12696,618769,14197,1043,False,0.024629546729070136,211.6,180_plus,2025,2025-06,286,2163.53
nl8Gr1ZJdaY,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,#EVERYTHINGISCONTENT | Magic The Gathering: Final Fantasy Commander Night!,2025-06-19 19:01:00+00:00,7373,258782,6683,605,False,0.02816270065151363,122.9,120_to_180,2025,2025-06,290,892.35
oq8RYa0M5Ek,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Tag Team at the Teeth | Prologue,2025-06-18 07:00:54+00:00,548,214291,10185,585,False,0.050258760283913,9.1,under_60,2025,2025-06,291,736.4
V5eJHzSzEnI,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Escape from the Past | Critical Role Abridged | Campaign 3, Episode 58",2025-06-17 17:00:38+00:00,3793,20943,528,14,False,0.02587976889652867,63.2,60_to_120,2025,2025-06,292,71.72
tEfdnuPLt24,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"What Is Gained, What Is Lost | Age of Umbra | Episode 3",2025-06-16 19:00:58+00:00,11093,622678,15084,771,False,0.025462598646491447,184.9,180_plus,2025,2025-06,293,2125.18
